collection,category,title,meeting_type,date,year,language,format,size_kb,source,publish,drive_path,url
Archive,Reports,"July 20, 2020 — My Reflections on Concept 2",,2020-07-20,2020,English,HTML,12,MSCA09 website,yes,docs/archive/pages/2020-07-20-july-20-2020-my-reflections-on-concept-2.html,docs/archive/pages/2020-07-20-july-20-2020-my-reflections-on-concept-2.html
Archive,Reports,"June 23, 2020 — The Heart and Soul of A.A.",,2020-06-23,2020,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2020-06-23-june-23-2020-the-heart-and-soul-of-a-a.html,docs/archive/pages/2020-06-23-june-23-2020-the-heart-and-soul-of-a-a.html
Archive,Reports,"March 23, 2020 — ""Invite Me to Your District Meeting""",,2020-03-24,2020,English,HTML,3,MSCA09 website,yes,docs/archive/pages/2020-03-24-march-23-2020-invite-me-to-your-district-meeting.html,docs/archive/pages/2020-03-24-march-23-2020-invite-me-to-your-district-meeting.html
Archive,Reports,"March 30, 2020 — Making the Big Book More Accessible While Preserving Its Message",,2020-03-31,2020,English,HTML,8,MSCA09 website,yes,docs/archive/pages/2020-03-31-march-30-2020-making-the-big-book-more-accessible-while-pre.html,docs/archive/pages/2020-03-31-march-30-2020-making-the-big-book-more-accessible-while-pre.html
Archive,Reports,"May 17, 2020 — Virtual Area Service Assembly",,2020-05-17,2020,English,HTML,11,MSCA09 website,yes,docs/archive/pages/2020-05-17-may-17-2020-virtual-area-service-assembly.html,docs/archive/pages/2020-05-17-may-17-2020-virtual-area-service-assembly.html
Archive,Reports,"May 3, 2020 — Remote Communities",,2020-05-03,2020,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2020-05-03-may-3-2020-remote-communities.html,docs/archive/pages/2020-05-03-may-3-2020-remote-communities.html
Archive,Reports,"November 22, 2020 — Zoom Board Meeting Report",,2020-11-23,2020,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2020-11-23-november-22-2020-zoom-board-meeting-report.html,docs/archive/pages/2020-11-23-november-22-2020-zoom-board-meeting-report.html
Archive,Reports,"October 11, 2020 Area 09 C.P.C. Committee Report",,2020-01-01,2020,English,PDF,487,Area 09 legacy site,yes,docs/archive/reports/2020/10-11-2020-area09-cpccommitteereport-en.pdf,https://drive.google.com/file/d/1CrPGa71BwGK3ACCQxQmccFlpDt85o24T/view
Archive,Reports,"September 13, 2020 — Virtual Area Service Assembly",,2020-09-14,2020,English,HTML,12,MSCA09 website,yes,docs/archive/pages/2020-09-14-september-13-2020-virtual-area-service-assembly.html,docs/archive/pages/2020-09-14-september-13-2020-virtual-area-service-assembly.html
Archive,Reports,"September 6, 2020 — Step 7 Serenity Prayer",,2020-09-06,2020,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2020-09-06-september-6-2020-step-7-serenity-prayer.html,docs/archive/pages/2020-09-06-september-6-2020-step-7-serenity-prayer.html
Archive,Reports,202012 Area Standing Committee Report CEC 2021,,2021-01-01,2021,English,PDF,96,MSCA09 website,yes,docs/archive/reports/2021/202012-areastandingcommitteereport-cec-en.pdf,https://drive.google.com/file/d/1W22blz1AUbJ_lDYm8E8pqCqw67MtPD9q/view
Archive,Reports,202012 Area Standing Committee Report D.C.M. School,,2021-01-01,2021,English,PDF,41,MSCA09 website,yes,docs/archive/reports/2021/202012-areastandingcommitteereport-dcm-school-en.pdf,https://drive.google.com/file/d/1jEihrc95TmJqwRgi3l_d5VyV0lLRsJuf/view
Archive,Reports,202012 Convention Liasion Report English 2021,,2021-01-01,2021,English,PDF,528,MSCA09 website,yes,docs/archive/reports/2021/202012-conventionliasionreport-english-en.pdf,https://drive.google.com/file/d/1l3og50cYLd0AOEilHfrb2H0IXCuU3_OU/view
Archive,Reports,202012 December District Report Combined Districts 1 and 3.docx Google Docs,,2021-01-01,2021,English,PDF,157,MSCA09 website,yes,docs/archive/reports/2021/202012-decemberdistrictreport-combineddistricts-1and3-docx-googl-en.pdf,https://drive.google.com/file/d/1d89P0E-iJPdSfM3XUzC16T_yErHbegks/view
Archive,Reports,202012 December Report District 12 2021,,2021-01-01,2021,English,PDF,76,MSCA09 website,yes,docs/archive/reports/2021/202012-decemberreport-district12-en.pdf,https://drive.google.com/file/d/1On-ohkIIa6Oab1pbIfbO9_047cqbffE8/view
Archive,Reports,202012 December Report District 5 2021,,2021-01-01,2021,English,PDF,536,MSCA09 website,yes,docs/archive/reports/2021/202012-decemberreport-district5-en.pdf,https://drive.google.com/file/d/1-vu-JG92bAwDVoEmznDgLIcmUEYMcyEf/view
Archive,Reports,202012 December Report Districto 24 2021,,2021-01-01,2021,English,PDF,27,MSCA09 website,yes,docs/archive/reports/2021/202012-decemberreport-districto24-en.pdf,https://drive.google.com/file/d/1aAoD-GQQmZLI09axAU-Jr4p_hC7zTOmK/view
Archive,Reports,2021 April Report 13,,2021-01-01,2021,English,PDF,135,MSCA09 website,yes,docs/archive/reports/2021/2021-april-report-13-en.pdf,https://drive.google.com/file/d/1VnVMMiue1Gdw7w9ochglfbPgQ96qwcgV/view
Archive,Reports,2021 Feb Report 13,,2021-02-01,2021,English,PDF,134,MSCA09 website,yes,docs/archive/reports/2021/2021-feb-report-13-en.pdf,https://drive.google.com/file/d/1-Khccap5Nd49SC740EhP4em3mkVass9y/view
Archive,Reports,2021 Jan Report D 13,,2021-01-01,2021,English,PDF,106,MSCA09 website,yes,docs/archive/reports/2021/2021-jan-report-d-13-en.pdf,https://drive.google.com/file/d/1iSmZbaHz94wJnoj92psJHkrl5cumGc16/view
Archive,Reports,2021 March Report 13 1,,2021-01-01,2021,English,PDF,124,MSCA09 website,yes,docs/archive/reports/2021/2021-march-report-13-1-en.pdf,https://drive.google.com/file/d/1xYS4tgUjZ28VkcvikhvdUJxZj9iU_nkY/view
Archive,Reports,2021 May Report 13,,2021-05-01,2021,English,PDF,114,MSCA09 website,yes,docs/archive/reports/2021/2021-may-report-13-en.pdf,https://drive.google.com/file/d/1Hlcmr6Qef3rYvdSEN6HJJA7TkHH0XUF3/view
Archive,Reports,"April 17, 2021 — Can the Conference Be Perceived as a Remote Community?",,2021-04-18,2021,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2021-04-18-april-17-2021-can-the-conference-be-perceived-as-a-remote-c.html,docs/archive/pages/2021-04-18-april-17-2021-can-the-conference-be-perceived-as-a-remote-c.html
Archive,Reports,August 21 Area Report 2021,,2021-01-01,2021,English,PDF,95,MSCA09 website,yes,docs/archive/reports/2021/august21-area-report-en.pdf,https://drive.google.com/file/d/11S2753ChgMsGguXhGWsFe-C7nzgcN8u2/view
Archive,Reports,D 12 April 21 Area Report 2021,,2021-01-01,2021,English,PDF,93,MSCA09 website,yes,docs/archive/reports/2021/d12-april21-area-report-en.pdf,https://drive.google.com/file/d/1itPLv7ytaxQFX_Dr1nUk3vwFbBvYOLmQ/view
Archive,Reports,D 12 January 21 Area Report 2021,,2021-01-01,2021,English,PDF,92,MSCA09 website,yes,docs/archive/reports/2021/d12-january21-area-report-en.pdf,https://drive.google.com/file/d/1x_K0yzMXzWqA3pYpIHthvyEXFZymqhv-/view
Archive,Reports,D 12 July 21 Area Report 2021,,2021-01-01,2021,English,PDF,243,MSCA09 website,yes,docs/archive/reports/2021/d12-july21-area-report-en.pdf,https://drive.google.com/file/d/1vQ9XyNn4dYouPpKZmY_bwol_ZekxsYex/view
Archive,Reports,D 12 June 21 Area Report 2021,,2021-01-01,2021,English,PDF,93,MSCA09 website,yes,docs/archive/reports/2021/d12-june21-area-report-en.pdf,https://drive.google.com/file/d/1VLW9xAP3Yeeh5DIoBKWKLIrnys1tWBiQ/view
Archive,Reports,D 12 March 21 Area Report 2021,,2021-01-01,2021,English,PDF,93,MSCA09 website,yes,docs/archive/reports/2021/d12-march21-area-report-en.pdf,https://drive.google.com/file/d/1Dls3PqClUENwPXwhbBDFg3LEiJQmUK2N/view
Archive,Reports,D 12 May 21 Area Report 2021,,2021-05-01,2021,English,PDF,96,MSCA09 website,yes,docs/archive/reports/2021/d12-may21-area-report-en.pdf,https://drive.google.com/file/d/1UZZOSlDa4kJwz1Ha5xlGy9C6Wwrnj2QF/view
Archive,Reports,D 12 November Area Report 2020 2021,,2021-01-01,2021,English,PDF,92,MSCA09 website,yes,docs/archive/reports/2021/d12-november-area-report-2020-en.pdf,https://drive.google.com/file/d/1xqFg4aOMlXGm2n0iBDY64t8-hfK0AOLp/view
Archive,Reports,D 19 Report to Area 09 13 Jun 21 2021,,2021-06-01,2021,English,PDF,157,MSCA09 website,yes,docs/archive/reports/2021/d19-report-to-area09-13jun21-en.pdf,https://drive.google.com/file/d/1FA3uuLnFqOw5swJVhlOtT-qofpt6KF2t/view
Archive,Reports,D.C.M.C. Report June 2021,,2021-01-01,2021,English,PDF,96,MSCA09 website,yes,docs/archive/reports/2021/dcmc-report-june-2021-en.pdf,https://drive.google.com/file/d/12EV5x8HVYoK_Z-RSSkfXe8NeXQKrqCM8/view
Archive,Reports,District 24 Report 2021,,2021-01-01,2021,English,PDF,391,MSCA09 website,yes,docs/archive/reports/2021/district-24-report-en.pdf,https://drive.google.com/file/d/14uLM3eTDLfH_XXrbfuwgAB_1ZLp4T_aa/view
Archive,Reports,District Report April 2021,,2021-01-01,2021,English,PDF,89,MSCA09 website,yes,docs/archive/reports/2021/district-report-april-2021-en.pdf,https://drive.google.com/file/d/1tMDvTR0v_mfz1kA82Ys0eVJ24mDln91G/view
Archive,Reports,District Report July 2021,,2021-01-01,2021,English,PDF,92,MSCA09 website,yes,docs/archive/reports/2021/district-report-july-2021-en.pdf,https://drive.google.com/file/d/1cFpZOE3XdUnfeXawQoe3tR-CsmCHAJ5U/view
Archive,Reports,District Report March 2021,,2021-01-01,2021,English,PDF,88,MSCA09 website,yes,docs/archive/reports/2021/district-report-march-2021-en.pdf,https://drive.google.com/file/d/1HvsXFLFy71URlP9xmjc3Lqq_4jx9UUxd/view
Archive,Reports,District Report May 2021,,2021-05-01,2021,English,PDF,92,MSCA09 website,yes,docs/archive/reports/2021/district-report-may-2021-en.pdf,https://drive.google.com/file/d/1uSsvUygHw2Z1-c4fRfrNdK3jk5JaA4P_/view
Archive,Reports,District Report May 2021 1,,2021-05-01,2021,English,PDF,73,MSCA09 website,yes,docs/archive/reports/2021/district-report-may-2021-1-en.pdf,https://drive.google.com/file/d/1KLH7ywiUQ_g-SU8zke2jld7wdAnsknza/view
Archive,Reports,Feb Report 2021,,2021-02-01,2021,English,PDF,86,MSCA09 website,yes,docs/archive/reports/2021/feb-report-en.pdf,https://drive.google.com/file/d/1KMxoY0-rVrABikglznMjwmUnbjMqzvsf/view
Archive,Reports,February 21 Area Report 2021,,2021-01-01,2021,English,PDF,242,MSCA09 website,yes,docs/archive/reports/2021/february21-area-report-en.pdf,https://drive.google.com/file/d/1fbVhjVE3A4qf9tMkHK5fd_UsnnJDDgIT/view
Archive,Reports,G.S.R. School Committee Report August 8th 2021,,2021-01-01,2021,English,PDF,176,MSCA09 website,yes,docs/archive/reports/2021/gsr-school-committee-report-august-8th-2021-en.pdf,https://drive.google.com/file/d/168gbrLa8MBHTgnG89m9m-34xGlkdDRYH/view
Archive,Reports,"G.S.R. School Meeting Report February 14, 2021",,2021-01-01,2021,English,PDF,355,MSCA09 website,yes,docs/archive/reports/2021/gsr-school-meeting-report-02-14-2021-en.pdf,https://drive.google.com/file/d/1D-bwndqal9F7xXGgXTGJWZ2KbS9tP2Cm/view
Archive,Reports,"General Service Board Weekend Report.February 8, 2021",,2021-01-01,2021,English,PDF,420,MSCA09 website,yes,docs/archive/reports/2021/general-service-board-weekend-report-2-8-2021-en.pdf,https://drive.google.com/file/d/1FJj_lnfOZzz--eWHnOvC9MOdw00YMzHj/view
Archive,Reports,Jan Report 2021,,2021-01-01,2021,English,PDF,84,MSCA09 website,yes,docs/archive/reports/2021/jan-report-en.pdf,https://drive.google.com/file/d/1HUCgGwoJ3bmDdS1ZuePG0GgWkQVfxESS/view
Archive,Reports,"January 2, 2021 — Hindsight’s 2020",,2021-01-02,2021,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2021-01-02-january-2-2021-hindsight-s-2020.html,docs/archive/pages/2021-01-02-january-2-2021-hindsight-s-2020.html
Archive,Reports,"July 7, 2021 — Lessons from La Viña!",,2021-07-31,2021,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2021-07-31-july-7-2021-lessons-from-la-vi-a.html,docs/archive/pages/2021-07-31-july-7-2021-lessons-from-la-vi-a.html
Archive,Reports,"June 19, 2021 — PRAASA Diversity in 2022",,2021-06-20,2021,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2021-06-20-june-19-2021-praasa-diversity-in-2022.html,docs/archive/pages/2021-06-20-june-19-2021-praasa-diversity-in-2022.html
Archive,Reports,"March 14, 2021 — Virtual ASC Meeting",,2021-03-14,2021,English,HTML,8,MSCA09 website,yes,docs/archive/pages/2021-03-14-march-14-2021-virtual-asc-meeting.html,docs/archive/pages/2021-03-14-march-14-2021-virtual-asc-meeting.html
Archive,Reports,"March 23, 2021 — Gotta Getta Grapevine!",,2021-03-23,2021,English,HTML,10,MSCA09 website,yes,docs/archive/pages/2021-03-23-march-23-2021-gotta-getta-grapevine.html,docs/archive/pages/2021-03-23-march-23-2021-gotta-getta-grapevine.html
Archive,Reports,"May 31, 2021 — Electronic Kits and Workbooks",,2021-05-31,2021,Spanish,HTML,5,MSCA09 website,yes,docs/archive/pages/2021-05-31-may-31-2021-electronic-kits-and-workbooks.html,docs/archive/pages/2021-05-31-may-31-2021-electronic-kits-and-workbooks.html
Archive,Reports,Nov Combined Districts 1 and 3 Report 2021,,2021-11-01,2021,English,PDF,89,MSCA09 website,yes,docs/archive/reports/2021/nov-combined-districts-1-and-3-report-docx-en.pdf,https://drive.google.com/file/d/1KO5hOFAHtnAAxH2ydDg6pmG4Fb2KZ6MM/view
Archive,Reports,November 2020 District 8 Report 2021,,2021-01-01,2021,English,PDF,90,MSCA09 website,yes,docs/archive/reports/2021/november-2020-district-8-report-docx-en.pdf,https://drive.google.com/file/d/1Foz-VsE5B8O_h0N40dES5irXh2ljYz-r/view
Archive,Reports,October 2020 District 8 Report 2021,,2021-01-01,2021,English,PDF,67,MSCA09 website,yes,docs/archive/reports/2021/october-2020-district-8-report-docx-en.pdf,https://drive.google.com/file/d/17lycvGrCblAgM9iwHdoER7SaAHRN0pGs/view
Archive,Reports,"February 18, 2022 — Area H&I Report - January, 2022",,2022-02-19,2022,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2022-02-19-february-18-2022-area-h-i-report-january-2022.html,docs/archive/pages/2022-02-19-february-18-2022-area-h-i-report-january-2022.html
Archive,Reports,"“A Celebration of the Big Book” Flash Sale! May 1 – July 31, 2024",,2024-04-18,2024,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2024-04-18-a-celebration-of-the-big-book-flash-sale-may-1-july-31-2024.html,docs/archive/pages/2024-04-18-a-celebration-of-the-big-book-flash-sale-may-1-july-31-2024.html
Archive,Guidelines,AA MSCA Area Committee Guidelines 10.08 Spanish,,,,Spanish,PDF,309,Area 09 legacy site,yes,docs/archive/guidelines/aa-msca-acc-guidelines-10-08-spanish-es.pdf,https://drive.google.com/file/d/1db986Rbtcom_IvhmYuW7NJdVpdTJueNl/view
Archive,Guidelines,AA MSCA Area Committee Guidelines Spanish Final 01.09,,,,Spanish,PDF,134,Area 09 legacy site,yes,docs/archive/guidelines/aa-msca-acc-guidelines-spanish-final-01-09-es.pdf,https://drive.google.com/file/d/1eIHzJjM4nF0T4QvJngunm65mS9LcSTrS/view
Archive,Guidelines,Archives Guidelines Revision G SP,,,,Spanish,PDF,42,Area 09 legacy site,yes,docs/archive/guidelines/archives-guidelines-revision-g-sp-es.pdf,https://drive.google.com/file/d/1Knd0JTSutAXHgB7_x8Qa0LWhpvv_78m8/view
Archive,Guidelines,Committee for Policy and Procedure 02 09,,,,English,PDF,9,Area 09 legacy site,yes,docs/archive/guidelines/committee-for-policy-and-procedure-02-09-en.pdf,https://drive.google.com/file/d/1b6us3KppFJiAwJuxSpQWYK19IMFCQRan/view
Archive,Guidelines,D.C.M. Conference Process,,,,English,PDF,134,Area 09 legacy site,yes,docs/archive/guidelines/dcm-conference-process-en.pdf,https://drive.google.com/file/d/10VAwDe3R_UJ2ycNgLlbwDAy8FdsfWiXJ/view
Archive,Guidelines,F.A.Q. on A.A. Websites,,,,English,PDF,40,Area 09 legacy site,yes,docs/archive/guidelines/faq-on-a-a-websites-en.pdf,https://drive.google.com/file/d/1X9n1N9jVzf6N4R9QgPlNvNO0_uGNc7Zt/view
Archive,Guidelines,Guias Para la Escuela de RSG Spanish,,,,Spanish,PDF,46,Area 09 legacy site,yes,docs/archive/guidelines/guias-para-la-escuela-de-rsg-spanish-es.pdf,https://drive.google.com/file/d/1ZNgl3sOrim2RPLywqngfnyPnKKr6QOxQ/view
Archive,Guidelines,Guidelines G.S.R. School English,,,,English,PDF,43,Area 09 legacy site,yes,docs/archive/guidelines/guidelines-gsr-school-english-en.pdf,https://drive.google.com/file/d/1QYjpDr4Rggt0uD4T10lmXtYPhziRGuXF/view
Archive,Guidelines,MSCA Area Sound Guidelines,,,,English,PDF,27,Area 09 legacy site,yes,docs/archive/guidelines/area09-sound-guidelines-en.pdf,https://drive.google.com/file/d/1exOOBFs8DysNxl4GtSGGhCoqvB92-rxm/view
Archive,Guidelines,MSCA Glines G,,,,English,PDF,80,Area 09 legacy site,yes,docs/archive/guidelines/mscaglinesg-en.pdf,https://drive.google.com/file/d/1oKEwKwtk5E6xlWSdl-0lERNY0sQ8scbX/view
Archive,Guidelines,MSCA Host Guide,,,,English,PDF,60,Area 09 legacy site,yes,docs/archive/guidelines/mscahostguide-en.pdf,https://drive.google.com/file/d/1CuPqjSseiajbH-sdGWwqhNKcUrMm5bj3/view
Archive,Guidelines,Making a motion with the GAP committee,,,,English,PDF,126,Area 09 legacy site,yes,docs/archive/guidelines/making-a-motion-with-the-gap-committee-en.pdf,https://drive.google.com/file/d/11zQTj8NML4xD4c9NmmQ142lSUA8_fmy1/view
Archive,Guidelines,S Arch Guide,,,,English,PDF,58,Area 09 legacy site,yes,docs/archive/guidelines/sarchguide-en.pdf,https://drive.google.com/file/d/1kPFSBY9JOlqFQGQst17orG7XK_biwguD/view
Archive,Guidelines,S C.P.C. Glines 2,,,,English,PDF,245,Area 09 legacy site,yes,docs/archive/guidelines/scpcglines2-en.pdf,https://drive.google.com/file/d/1z8kwogqPNqSw-mpeeZHz3KAydOk-tdsx/view
Archive,Guidelines,S CE Cgl,,,,English,PDF,25,Area 09 legacy site,yes,docs/archive/guidelines/scecgl-en.pdf,https://drive.google.com/file/d/1L6YsHISAc6_jSDgesyBfFqORIBw4-YRa/view
Archive,Guidelines,S D.C.M. Glines,,,,English,PDF,59,Area 09 legacy site,yes,docs/archive/guidelines/sdcmglines-en.pdf,https://drive.google.com/file/d/1nrx8tEZlTCctI7AhAEk2pOVg0rMBmk3V/view
Archive,Guidelines,S MSCA Business Meeting Procedures,,,,English,PDF,72,Area 09 legacy site,yes,docs/archive/guidelines/s-msca-business-meeting-procedures-en.pdf,https://drive.google.com/file/d/1_SlQm2TJ-M56SgcqXGkTu1fC8nCxwUQF/view
Archive,Guidelines,S MSCA Glines G,,,,English,PDF,186,Area 09 legacy site,yes,docs/archive/guidelines/smscaglinesg-en.pdf,https://drive.google.com/file/d/1z3izFSEdERkhTdOLW426e7R7oJ4zvrNU/view
Archive,Guidelines,S PI Glines,,,,English,PDF,17,Area 09 legacy site,yes,docs/archive/guidelines/spiglines-en.pdf,https://drive.google.com/file/d/1eny8oir49jZB6ir5p2pmgDWuMiYSY8RY/view
Archive,Guidelines,S Reg Glines,,,,English,PDF,16,Area 09 legacy site,yes,docs/archive/guidelines/sregglines-en.pdf,https://drive.google.com/file/d/1y3Az_6B9BuYrONC2n-l4pH2k0Uk_wVof/view
Archive,Guidelines,S TFC Glines,,,,English,PDF,28,Area 09 legacy site,yes,docs/archive/guidelines/stfcglines-en.pdf,https://drive.google.com/file/d/1Lf5eTdHY56WkBbHaKpqXrw-_-CgLTEhK/view
Archive,Guidelines,Finance Committee Guidelines 1999,,1999-01-01,1999,English,PDF,69,Area 09 legacy site,yes,docs/archive/guidelines/1999/finance-committee-guidelines-1999-en.pdf,https://drive.google.com/file/d/1w9c-XjgD98eZ3YEctZpR4BIK8PV9kv_Z/view
Archive,Guidelines,Accessibility 2000,,2000-01-01,2000,English,PDF,331,Area 09 legacy site,yes,docs/archive/guidelines/2000/guidelines-special-needs-english-2000-en.pdf,https://drive.google.com/file/d/1_bz-c_RRo_QioMStIb2QK2y9P_BBAVsE/view
Archive,Guidelines,"Proposal for Amendment to the MSCA 09 Guidelines September 1, 2002 09",,2002-01-01,2002,English,PDF,6,Area 09 legacy site,yes,docs/archive/guidelines/proposal-for-amendment-to-the-msca-09-guidelines-9-01-02-09-en.pdf,https://drive.google.com/file/d/15UCPqPbIDrLy7_3SfFXlWJzc7i86HnDr/view
Archive,Guidelines,"Proposal for Amendment to the MSCA 09 Guidelines September 2, 2002 09",,2002-01-01,2002,English,PDF,6,Area 09 legacy site,yes,docs/archive/guidelines/proposal-for-amendment-to-the-msca-09-guidelines-9-02-02-09-en.pdf,https://drive.google.com/file/d/1CBYZ9W9Wl2aS6GZDKWCgumwljsurZHHF/view
Archive,Guidelines,English Literature Guidelines 2004,,2004-01-01,2004,English,PDF,51,Area 09 legacy site,yes,docs/archive/guidelines/2004/english-literature-guidelines-2004-en.pdf,https://drive.google.com/file/d/1ZUEhSwLyzVLhNAr_H69qGWKQKA-tlA2Z/view
Archive,Guidelines,Registration Committee Guidelines 2004,,2004-01-01,2004,English,PDF,18,Area 09 legacy site,yes,docs/archive/guidelines/regglines-en.pdf,https://drive.google.com/file/d/118jtsj97cXC3SP-p0HNNXA0bdrqsXFSf/view
Archive,Guidelines,Treatment Facilities Committee Guidelines MSCA,,2004-01-01,2004,English,PDF,27,Area 09 legacy site,yes,docs/archive/guidelines/tfcglines-en.pdf,https://drive.google.com/file/d/1u9U43qUZsoLlFZMUvzWKsdLWOviNy28Q/view
Archive,Guidelines,Treatment Facilities Committee Guidelines from A.A.,,2004-01-01,2004,English,PDF,46,Area 09 legacy site,yes,docs/archive/guidelines/gsotreatmentfacilitiesguideline01-25-08-en.pdf,https://drive.google.com/file/d/13T-WxTEiqFG4Jo7QJsZ0ekvqKS-0ux8G/view
